Company,PartNum,PartDescription,IUM,PUM,ClassID,ProdCode,CommodityCode,TypeCode,CostMethod,BuyToOrder,UOMClassID,PhantomBOM,NonStock,Type_c,UnitPrice,TrackSerialNum,SNFormat,SNBaseDataType,,,,TrackSerialNum
VUK,50007-10,3/4 Npt M -M Pipe Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.02,0,,,,,,
VUK,50007-12,"Pipe Adaptor 1"" Npt mm",EA,EA,43,43,8431390000,P,A,0,Count,FALSE,FALSE,Other,5.75,0,,,,,,
VUK,50007-9,1/2 Npt M - 3/8 M Pipe Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.33,0,,,,,,
VUK,50009-1,7/16 Sae M O-Ring - 7/16 Jic M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,2.26,0,,,,,,
VUK,50009-12,1/2 Sae M O-Ring - 9/16 Jic M Adapter,EA,EA,44,44,3926909790,P,A,0,Count,FALSE,FALSE,Other,2.5,0,,,,,,
VUK,50009-14,3/4 Sae M O-Ring - 9/16 Jic M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,2.4,0,,,,,,
VUK,50009-15,9/16 Sae M O-Ring - 7/16 Jic M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,2.02,0,,,,,,
VUK,50009-2,1/2 Sae M O-Ring - 1/2 Jic M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.02,0,,,,,,
VUK,50009-20,7/16 Sae M O-Ring - 9/16 Jic M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.88,0,,,,,,
VUK,50009-26,3/4 Sae M O-Ring - 7/16 Jic M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.97,0,,,,,,
VUK,50009-3,9/16 Sae M O-Ring - 9/16 Jic M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.35,0,,,,,,
VUK,50009-4,3/4 Sae M O-Ring - 3/4 Jic M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.02,0,,,,,,
VUK,50009-6,"9/16"" Sae M O-Ring - 3/4 Jic M Adapter",EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.08,0,,,,,,
VUK,50011-1,7/16 Sae M O-Ring - 7/16 Jic 90Deg Elbow,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,8.3,0,,,,,,
VUK,50011-14,3/4 Sae M O-Ring - 9/16 Jic 90Deg Elbow,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,12.66,0,,,,,,
VUK,50011-19,9/16 Sae M O-Ring - 7/16 Jic 90Deg Elbo,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,12.4,0,,,,,,
VUK,50011-25,Hydraulic Fitting,EA,EA,18,18,4009320090,P,A,0,Count,FALSE,FALSE,Other,5.28,0,,,,,,
VUK,50011-3,9/16 Sae M O-Ring - 9/16 Jic 90Deg Elbow,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,8.9,0,,,,,,
VUK,50011-4,3/4 Sae M O-Ring - 3/4 Jic 90Deg Elbow,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,13.73,0,,,,,,
VUK,50012-1,"1/8"" Hi-Press 90^ Pipe Grease Fitting",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.05,0,,,,,,
VUK,50-02-00,"Lamp, Red Rear (Cage)",EA,EA,22,22,8431390000,P,A,0,Count,FALSE,FALSE,Other,12.36,0,,,,,,
VUK,500314809,"Iveco Eurocargo Bb Plug Male, Black",EA,EA,35,35,8431390000,P,A,0,Count,FALSE,FALSE,Other,17.26,0,,,,,,
VUK,500314814,12 Pin Iveco Body Builder Plug,EA,EA,21,21,8431390000,P,A,0,Count,FALSE,FALSE,Other,15.4,0,,,,,,
VUK,500314821,"Terminal, Iveco Now Use Og-Iveco-036",EA,EA,20,20,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.08,0,,,,,,
VUK,500314824,"Terminal, Female, Large, Iveco Eurocargo",EA,EA,35,35,8431390000,P,A,0,Count,FALSE,FALSE,Other,4.24,0,,,,,,
VUK,50032-10,9/16 Jic Fs - 3/8 Hose End St,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,4.46,0,,,,,,
VUK,50032-11,3/4 Jic Fs - 3/8 Hose End St,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,4.22,0,,,,,,
VUK,50032-12,3/4 Jic Fs - 1/2 Hose End St,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,5.49,0,,,,,,
VUK,50032-13,7/8 Jic Fs - 1/2 Hose End St,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.41,0,,,,,,
VUK,50032-3,"7/16 Jic Fs - 3/16"" Hose End St",EA,EA,43,43,8431390000,P,A,0,Count,FALSE,FALSE,Other,4.38,0,,,,,,
VUK,50032-5,7/16 Jic Fs - 1/4 Hose End St,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,7.24,0,,,,,,
VUK,50032-7,9/16 Jic Fs - 1/4 Hose End St,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,4.95,0,,,,,,
VUK,50032-9,9/16 Jic Fs - 5/16 Hose End St,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,4.66,0,,,,,,
VUK,50037-1,Bushing 1/4X1/8,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.72,0,,,,,,
VUK,50038-13,1/2 Nptf - 9/16 Jic Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.31,0,,,,,,
VUK,50038-18,1/2 Nptf - 5/8 Jic Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.22,0,,,,,,
VUK,50038-21,3/4 Npt (M) - 1 1/16 Jic (M) Adaptor,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.13,0,,,,,,
VUK,50038-4,1/4 Nptf - 7/16 Jic Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.2,0,,,,,,
VUK,50045-1,7/16 Jic Cap,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.5,0,,,,,,
VUK,50045-3,9/16 Jic Cap,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.66,0,,,,,,
VUK,50045-4,3/4 Jic Cap,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.57,0,,,,,,
VUK,50045-5,7/8 Jic Cap,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,2.04,0,,,,,,
VUK,50046-1,"9/16"" Sae M O-Ring Long Adapter",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,2.9,0,,,,,,
VUK,50048-1,7/16 Jic Fs - M - M Tee,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,6.97,0,,,,,,
VUK,50048-2,9/16 Jic Fs - M - M  Tee,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,8.22,0,,,,,,
VUK,50048-3,3/4 Jic Fs - M - M  Tee,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,10.17,0,,,,,,
VUK,50054-3,9/16 Jic M Bulkhead,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.31,0,,,,,,
VUK,50054-4,3/4 Jic M Bulkhead,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.5,0,,,,,,
VUK,50055-3,7/16 Jic M - M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,5.44,0,,,,,,
VUK,50055-4,1/2 Jic M -1/2 M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,2.97,0,,,,,,
VUK,50055-5,9/16 Jic M - M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.59,0,,,,,,
VUK,50055-6,3/4 Jic M - M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.4,0,,,,,,
VUK,50056-1,7/16 Jic M -9/16 Jic M Adapter,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,2.97,0,,,,,,
VUK,50065-1,"Brass Elbow 269C-2-2,69X2",EA,EA,13,13,4009320090,P,A,0,Count,FALSE,FALSE,Other,7.02,0,,,,,,
VUK,50072-1,"1"" Bspt Male/Male Maleable",EA,EA,37,37,8431390000,P,A,0,Count,FALSE,FALSE,Other,8.53,0,,,,,,
VUK,50074-3,9/16 Sae M 0-Ring - 9/16 Jic 45Deg Elb0W,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,11.55,0,,,,,,
VUK,50074-4,3/4 Sae M 0-Ring - 3/4 Jic 45Deg Elb0W,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,7.14,0,,,,,,
VUK,50075-1,"7/16"" Jic M - M - Fs Tee",EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,6.3,0,,,,,,
VUK,50075-3,9/16 Jic M - M - Fs Tee,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,8.22,0,,,,,,
VUK,50075-4,3/4 Jic M - M - Fs Tee,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,11.55,0,,,,,,
VUK,50078-1,7/16 Jic M - 7/16 Jic Fs 45 Deg Elb0W,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,6.08,0,,,,,,
VUK,50078-3,9/16 Jic M - 9/16 Jic Fs 45 Deg Elb0W,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,9.45,0,,,,,,
VUK,50078-4,"3/4"" Jic M - 3/4"" Fs 45 Deg Elb0W",EA,EA,44,44,4009320090,P,A,0,Count,FALSE,FALSE,Other,10.02,0,,,,,,
VUK,50078-5,"7/8"" Jic M - 7/8"" Fs 45 Deg Elb0W",EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,7.96,0,,,,,,
VUK,50078-6,1 1/16 Jic M - 1 1/16 Fs 45 Deg Elb0W,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,9.55,0,,,,,,
VUK,50080-1,Coupling For Dessicant Kit,EA,EA,13,13,3926909790,P,A,0,Count,FALSE,FALSE,Other,3.9,0,,,,,,
VUK,50081-3,9/16 Sae O Ring  Plug,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.79,0,,,,,,
VUK,50081-4,"Plug, 7237X8/8P5",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.72,0,,,,,,
VUK,50101-8,3/4 Sae M O-Ring - M Jic 90 Adj Elbow,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,20.39,0,,,,,,
VUK,50105-1,Straight Brass Air Connector W Olive,EA,EA,13,13,3926909790,P,A,0,Count,FALSE,FALSE,Other,6.58,0,,,,,,
VUK,50114-1,9/16 Jic -7/16 Jic Reducer,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.08,0,,,,,,
VUK,50114-3,3/4 Jic - 9/16 Jic Reducer,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.73,0,,,,,,
VUK,50124-1,1/4 Jic X 1/8 Pipe Fem Bulk Hd Adaptor,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,5.6,0,,,,,,
VUK,50128-6,9/16 Jic M 90 Deg Elbow,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,8.59,0,,,,,,
VUK,50139012,Ballast Resistor For 12V System,EA,EA,21,21,8431390000,P,A,0,Count,FALSE,FALSE,Other,27.19,0,,,,,,
VUK,50-141-012,Ballast Resistor Fir Led Light,EA,EA,21,21,8431390000,P,A,0,Count,FALSE,FALSE,Other,38.82,0,,,,,,
VUK,50144-1,Bonded Hose Adaptor,EA,EA,13,13,4009320090,P,A,0,Count,FALSE,FALSE,Other,3.92,0,,,,,,
VUK,50144-12,O-Ring To Face Seal Adaptor,EA,EA,13,13,3926909790,P,A,0,Count,FALSE,FALSE,Other,5.65,0,,,,,,
VUK,50144-2,Bonded Hose Adaptor 6F50L0-S,EA,EA,13,13,4009320090,P,A,0,Count,FALSE,FALSE,Other,5.37,0,,,,,,
VUK,50144-3,O-Ring To Face Seal Adapter,EA,EA,13,13,3926909790,P,A,0,Count,FALSE,FALSE,Other,4.64,0,,,,,,
VUK,50144-9,Bonded Hose Adapter,EA,EA,13,13,4009320090,P,A,0,Count,FALSE,FALSE,Other,3.22,0,,,,,,
VUK,50146-6,3/4 Jic M - M - M 0-Ring Tee,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,22.79,0,,,,,,
VUK,50147-1,1/8 Npt Straight Connector,EA,EA,13,13,3926909790,P,A,0,Count,FALSE,FALSE,Other,10.88,0,,,,,,
VUK,50157-1,"Adaptor, Restrictor .031""",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,39.35,0,,,,,,
VUK,50157-2,"Adaptor, Restrictor .015""",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,34.27,0,,,,,,
VUK,50157-3,"Adaptor, Restrictor .022""",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,39.04,0,,,,,,
VUK,50189-1,Vacuum Breather/Check Valve (Voe36Mhi),EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,62.44,0,,,,,,
VUK,50307-3,"Bonded Hose Assembly 334-13/16"" Vst4800",EA,EA,13,13,4009320090,P,A,0,Count,FALSE,FALSE,Other,1149.83,0,,,,,,
VUK,50307-4,"Bonded Hose Assembly 324-5/16"" Vst4800",EA,EA,13,13,4009320090,P,A,0,Count,FALSE,FALSE,Other,940.99,0,,,,,,
VUK,50307-5,Bonded Hose Assembly,EA,EA,13,13,4009320090,P,A,0,Count,FALSE,FALSE,Other,1040.51,0,,,,,,
VUK,50307-6,Bonded Hose Assembly,EA,EA,13,13,4009320090,P,A,0,Count,FALSE,FALSE,Other,1017.31,0,,,,,,
VUK,50307-7,Bonded Hose Assembly T3100,EA,EA,13,13,4009320090,P,A,0,Count,FALSE,FALSE,Other,1062.42,0,,,,,,
VUK,50307-8,Bonded Hose Assembly T3100,EA,EA,13,13,4009320090,P,A,0,Count,FALSE,FALSE,Other,1039.65,0,,,,,,
VUK,504-984,"Earth Warning Label,Self Adhesive",EA,EA,9,9,8431390000,P,A,0,Count,FALSE,FALSE,Other,0.11,0,,,,,,
VUK,506-003,Enclosure 122 X 120 X 55,EA,EA,21,21,8431390000,P,A,0,Count,FALSE,FALSE,Other,21.7,0,,,,,,
VUK,507-5431,Grey Enclosure 80mm X 75mm X 55mm,EA,EA,37,37,8431390000,P,A,0,Count,FALSE,FALSE,Other,24.55,0,,,,,,
VUK,5086-1,"Bearing, Lower Slide",EA,EA,13,13,8482300000,P,A,0,Count,FALSE,FALSE,Other,8.39,0,,,,,,
VUK,5098-1,"Decal, Insulated Section",EA,EA,9,9,3926909790,P,A,0,Count,FALSE,FALSE,Other,1.77,0,,,,,,
VUK,50X100DG(R)TAPE,Dia/Grade 100mm Red Reflective Tape (48M,EA,EA,63,63,8431390000,P,A,0,Count,FALSE,FALSE,Other,16.5,0,,,,,,
VUK,50X150DG(R)TAPE,150mm Diamond Grade Red Tape (50M),EA,EA,9,9,8431390000,P,A,0,Count,FALSE,FALSE,Other,680.81,0,,,,,,
VUK,50X150FL(Y)TAPE,150mm Fluorescent Yellow Tape (50 Yards),EA,EA,9,9,8431390000,P,A,0,Count,FALSE,FALSE,Other,255.35,0,,,,,,
VUK,50X50DGREDTAPE,D/G 50mm  Red Reflective Tape (1M),EA,EA,9,9,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.99,0,,,,,,
VUK,50X50DGTAPE(YEL,D/G 50mm Yellow Reflective Tape(1 M),EA,EA,9,9,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.99,0,,,,,,
VUK,512-5334,Han Q Series Connector - Insert Male,EA,EA,21,21,8431390000,P,A,0,Count,FALSE,FALSE,Other,28.11,0,,,,,,
VUK,512-5340,Han Q Series Connector - Insert F-Male,EA,EA,21,21,8431390000,P,A,0,Count,FALSE,FALSE,Other,28.19,0,,,,,,
VUK,523-162,Disposable Fire Extinguisher 0.95Kg,EA,EA,37,37,8431390000,P,A,0,Count,FALSE,FALSE,Other,15.48,0,,,,,,
VUK,53061-1,Boom Cylinder,EA,EA,13,13,8536501110,P,A,0,Count,FALSE,FALSE,Other,2302.99,0,,,,,,
VUK,53080-2,Extension Cylinder Etm36F,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,2544.22,0,,,,,,
VUK,53101-1,Master Cylinder,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,1244.85,0,,,,,,
VUK,53102-1,Slave Cylinder,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,1604.1,0,,,,,,
VUK,53111140,Lapp Skintop Str-M Gland Grey M32X1.5,EA,EA,21,21,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.26,0,,,,,,
VUK,53119040,Lapp Skintop Gmp-Gl M32X1.5 (Pks Of 25),EA,EA,21,21,8431390000,P,A,0,Count,FALSE,FALSE,Other,0.52,0,,,,,,
VUK,53332280,Lapp Skintop Dix-M 32280 (Pks Of 50),EA,EA,21,21,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.48,0,,,,,,
VUK,53332940,Lapp Skintop Dix-M 32940 (Pk=50),EA,EA,21,21,8431390000,P,A,0,Count,FALSE,FALSE,Other,5.08,0,,,,,,
VUK,535PA,35mm Stauff Clamp,EA,EA,10,10,8431390000,P,A,0,Count,FALSE,FALSE,Other,1.91,0,,,,,,
VUK,537-5488,Lead Acid Battery - 12V 7Ah,EA,EA,21,21,8431390000,P,A,0,Count,FALSE,FALSE,Other,0,0,,,,,,
VUK,54018-4,"Relief Valve,Slew(Use This One Only)",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,428.23,0,,,,,,
VUK,54020-2,"Valve, Double Lock",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,172,0,,,,,,
VUK,54022-8,Single Spool Valve Cage Rotation Voe36,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,250.17,0,,,,,,
VUK,54027-3,"Single Valve, Gresen",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,119.05,0,,,,,,
VUK,54027-4,"Single Valve, Gresen (S-M 8)",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,131,0,,,,,,
VUK,5403-1622,"Mud Flap (15.75""Widex22""Deep)",EA,EA,35,35,8431390000,P,A,0,Count,FALSE,FALSE,Other,18.4,0,,,,,,
VUK,54050-1,"Cartridge, Outer & Inner Boom Vst3600I",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,158.24,0,,,,,,
VUK,54071-2,"1"" Gate Valve",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,47.9,0,,,,,,
VUK,54081-3,Lower Control Valve,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,0,0,,,,,,
VUK,54091-1,Sterling Valve For Ifh Series Gs020610N,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,248.96,0,,,,,,
VUK,54104-1,6 Spool Valve Bank,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,0,0,,,,,,
VUK,54112-3,Double Counterbalance Valve,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,448.97,0,,,,,,
VUK,54116-1,"Double C'Balance Valve, Slave Cyl.",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,437.87,0,,,,,,
VUK,54116-2,Holding Valve Ally Block (For 54116-1),EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,258.42,0,,,,,,
VUK,54117-2,"Valve, Holding Plugged Cavity",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,413.29,0,,,,,,
VUK,54118-1,"Valve,Counter Balance",EA,EA,42,42,8431390000,P,A,0,Count,FALSE,FALSE,Other,109.16,0,,,,,,
VUK,54118-16,"Valve, Counter Balance (Anti Judder)",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,207.48,0,,,,,,
VUK,54118-19,"Valve,Counter Balance",EA,EA,42,42,8431390000,P,A,0,Count,FALSE,FALSE,Other,97.44,0,,,,,,
VUK,54118-2,"Valve, Balance (Caca-Lin Set At 600Psi)",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,147.08,0,,,,,,
VUK,54118-3,"Valve, C/Bal Ext Cyl (Cbca-Lin) @600Psi",EA,EA,42,42,8431390000,P,A,0,Count,FALSE,FALSE,Other,69,0,,,,,,
VUK,54118-4,"Valve, Counter Balance",EA,EA,42,42,8431390000,P,A,0,Count,FALSE,FALSE,Other,116.8,0,,,,,,
VUK,54118-6,"Valve, Counter Balance",EA,EA,42,42,8431390000,P,A,0,Count,FALSE,FALSE,Other,240.13,0,,,,,,
VUK,54118-7,"Valve, Counter Balance",EA,EA,42,42,8431390000,P,A,0,Count,FALSE,FALSE,Other,104.15,0,,,,,,
VUK,54123-1,Holding Valve With Regen,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,708.19,0,,,,,,
VUK,54124-1,Directional Valve Assembly,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,598.95,0,,,,,,
VUK,54130-1,"Manifold, Tel-N Prop.",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,373.24,0,,,,,,
VUK,54133-1,"Compensator, Pressure",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,82.07,0,,,,,,
VUK,54134-1,"Valve, Proportional",EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,309.91,0,,,,,,
VUK,54167-1,Holding Valve 180^ Flyboom,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,525.13,0,,,,,,
VUK,54214-1,7 Spool Valve Assembly Vst3600,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,1841.01,0,,,,,,
VUK,54243-1,Upper Control Valve,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,2029.24,0,,,,,,
VUK,54293-1,Double P O Check Valve,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,439.17,0,,,,,,
VUK,542PA,42mm Stauff Clamp,EA,EA,10,10,8431390000,P,A,0,Count,FALSE,FALSE,Other,3.13,0,,,,,,
VUK,54316-1,Closed Centre Spool,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,48.66,0,,,,,,
VUK,54317-002,"Magnet Spole 10Dc 14,7W",EA,EA,18,18,8431390000,P,A,0,Count,FALSE,FALSE,Other,40.89,0,,,,,,
VUK,54317-1,Boom Limit Valve 12Volt Coil With Leads,EA,EA,13,13,8584909099,P,A,0,Count,FALSE,FALSE,Other,185.62,0,,,,,,
VUK,54317-1-12,Coil 12 Volt  L/Rover,EA,EA,18,18,8431390000,P,A,0,Count,FALSE,FALSE,Other,35.41,0,,,,,,
VUK,54317-2,Boom Limit Valve 12Volt Coil With Tags,EA,EA,13,13,8584909099,P,A,0,Count,FALSE,FALSE,Other,195.09,0,,,,,,
VUK,54388-1,Valve Bank Assembly,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,3478.14,0,,,,,,
VUK,5444-1,Co-Axial Cable Assembly,EA,EA,13,13,7413000090,P,A,0,Count,FALSE,FALSE,Other,308.89,0,,,,,,
VUK,5444-9,"8"" Coaxial Cable",EA,EA,13,13,7413000090,P,A,0,Count,FALSE,FALSE,Other,322.37,0,,,,,,
VUK,545-08-90,"Lens, Beacon",EA,EA,22,22,8431390000,P,A,0,Count,FALSE,FALSE,Other,2.45,0,,,,,,
VUK,545-56-07,"Switch, Rocker 12 Volt (Beacon)",EA,EA,20,20,8431390000,P,A,0,Count,FALSE,FALSE,Other,39.22,0,,,,,,
VUK,545-69-07,"Switch, Rocker 24 Volt (Beacon)",EA,EA,20,20,8431390000,P,A,0,Count,FALSE,FALSE,Other,50.57,0,,,,,,
VUK,545-76-07,"Switch, Rocker 24 Volt, Work Lights",EA,EA,20,20,8431390000,P,A,0,Count,FALSE,FALSE,Other,30.5,0,,,,,,
VUK,5487-1,Pin Outrigger 115mm X 25mm,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,77.2,0,,,,,,
VUK,5487-3,Pin Outrigger ?mm X 25mm,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,36.16,0,,,,,,
VUK,54900,Lucas Reversing Light Switch Pto,EA,EA,20,20,8431390000,P,A,0,Count,FALSE,FALSE,Other,13,0,,,,,,
VUK,5500025,Bearing (Non-Adj Levelling Rod),EA,EA,33,33,8431390000,P,A,0,Count,FALSE,FALSE,Other,41.24,0,,,,,,
VUK,550-02-00,"Cage Lamp, Red Rear, For B.T.",EA,EA,22,22,8431390000,P,A,0,Count,FALSE,FALSE,Other,16.11,0,,,,,,
VUK,55005-11,"Pump,  Hydraulic D27 Ford Ranger",EA,EA,13,13,8413603190,P,A,0,Count,FALSE,FALSE,Other,357.75,0,,,,,,
VUK,55005-27,"Pump, Tel D22 Parker",EA,EA,13,13,8413603190,P,A,0,Count,FALSE,FALSE,Other,386.3,0,,,,,,
VUK,55007-1,"Motor & Pump, Emergency 12 Volt",EA,EA,30,30,8413603190,P,A,0,Count,FALSE,FALSE,Other,608.4,0,,,,,,
VUK,55009-1,Emergency Motor & Pump 24 Volt,EA,EA,13,13,8501200090,P,A,0,Count,FALSE,FALSE,Other,795.16,0,,,,,,
VUK,55-02-00,Rubbolite Side Marker,EA,EA,22,22,3926909790,P,A,0,Count,FALSE,FALSE,Other,20.7,0,,,,,,
VUK,5515,Filler Breather Filter Lockable,EA,EA,10,10,8431390000,P,A,0,Count,FALSE,FALSE,Other,20.79,0,,,,,,
VUK,5520030,Bearing 30mm,EA,EA,18,18,8482300000,P,A,0,Count,FALSE,FALSE,Other,54.01,0,,,,,,
VUK,5520035-1,Bearing,EA,EA,18,18,8482300000,P,A,0,Count,FALSE,FALSE,Other,56.98,0,,,,,,
VUK,5530025,Rod End Bearing Levelling Rod Right,EA,EA,18,18,8431390000,P,A,0,Count,FALSE,FALSE,Other,21.07,0,,,,,,
VUK,5530030,Rod Eye  For Adj Flyboom Cylinder,EA,EA,18,18,8431390000,P,A,0,Count,FALSE,FALSE,Other,51.58,0,,,,,,
VUK,5531-1,Pin Washer,EA,EA,13,13,8431390000,P,A,0,Count,FALSE,FALSE,Other,8.72,0,,,,,,
VUK,5540025,Rod End Bearing Levelling Rod Left,EA,EA,18,18,8431390000,P,A,0,Count,FALSE,FALSE,Other,19.37,0,,,,,,
VUK,55517-1,3/16 Insulated Hose Per Mtr,EA,EA,44,44,8431390000,P,A,0,Count,FALSE,FALSE,Other,8.74,0,,,,,,
